season,scheme,state_name,district_name,area_insured,sum_insured,farmer_share,goi_share,state_share,iu_count,gross_premium
kharif,PMFBY,Madhya Pradesh,Panna,17.39,3673.14,73.46,377.1,377.1,210,827.66
kharif,PMFBY,Madhya Pradesh,Raisen,320.09,128716.97,2574.34,10933.74,10933.74,497,24441.82
kharif,PMFBY,Madhya Pradesh,Rajgarh,457,164080.34,3281.61,16415.3,16415.3,734,36112.21
kharif,PMFBY,Madhya Pradesh,Ratlam,197.98,102754.35,2055.33,5629.71,5629.71,425,13314.75
kharif,PMFBY,Madhya Pradesh,Rewa,27.48,7668.93,153.38,755.09,755.09,538,1663.56
kharif,PMFBY,Madhya Pradesh,Sagar,271.93,88375.62,1767.51,6264.92,6264.92,700,14297.35
kharif,PMFBY,Madhya Pradesh,Satna,41.14,13835.7,276.71,1721.38,1721.38,553,3719.47
kharif,PMFBY,Madhya Pradesh,Sehore,535.35,203888.63,4077.77,14874.49,14874.49,509,33826.75
kharif,PMFBY,Madhya Pradesh,Seoni,161.91,49102.44,982.05,2888.84,2888.84,636,6759.73
kharif,PMFBY,Madhya Pradesh,Shahdol,27.65,6230.89,124.62,500.56,500.56,390,1125.74
kharif,PMFBY,Madhya Pradesh,Shajapur,339.93,163168.57,3263.37,13053.49,13053.49,335,29370.35
kharif,PMFBY,Madhya Pradesh,Sheopur,32.98,13413.48,268.27,426.05,426.05,203,1120.37
kharif,PMFBY,Madhya Pradesh,Shivpuri,78.25,23902.37,478.05,1002.7,1002.7,384,2483.45
kharif,PMFBY,Madhya Pradesh,Sidhi,4.67,1732.35,34.65,232.31,232.31,279,499.27
kharif,PMFBY,Madhya Pradesh,Singrauli,1.23,409.02,8.18,53.51,53.51,189,115.2
kharif,PMFBY,Madhya Pradesh,Tikamgarh,28.84,7067.16,141.34,733.07,733.07,168,1607.48
kharif,PMFBY,Madhya Pradesh,Ujjain,547.09,257128.31,5142.57,20570.34,20570.34,630,46283.25
kharif,PMFBY,Madhya Pradesh,Umaria,15.28,3633.45,72.67,290.7,290.7,185,654.07
kharif,PMFBY,Madhya Pradesh,Vidisha,521.96,166576.34,3331.53,17470.08,17470.08,583,38271.69
kharif,PMFBY,Maharashtra,,259.63,74559.53,1767.71,6551.85,6551.85,108,14871.41
kharif,PMFBY,Maharashtra,Akola,215.1,82905.79,1857.25,6024.9,6024.9,52,13907.05
kharif,PMFBY,Maharashtra,Amravati,173.22,63798.15,1567.61,4691.15,4691.15,90,10949.91
kharif,PMFBY,Maharashtra,Aurangabad,360.71,127980.03,3830.74,16263.88,17449.18,71,37543.8
kharif,PMFBY,Maharashtra,Bhandara,85.28,32392.05,647.84,1296.57,1296.57,40,3240.98
kharif,PMFBY,Maharashtra,,624.81,250160.29,6088.22,33292.16,40723.02,74,80103.4
kharif,PMFBY,Maharashtra,,227.19,97861.64,2223.27,7459.17,7459.17,102,17141.61
kharif,PMFBY,Maharashtra,Chandrapur,69.26,29784.14,739.24,1419.1,1419.1,50,3577.44
kharif,PMFBY,Maharashtra,Dhule,50.33,20456.96,858.15,967.18,967.18,43,2792.51
kharif,PMFBY,Maharashtra,Gadchiroli,30.74,9637.22,200.08,285.68,285.68,41,771.44
kharif,PMFBY,Maharashtra,,29.31,11136.96,222.74,723.9,723.9,41,1670.54
kharif,PMFBY,Maharashtra,Hingoli,148.85,61558.15,1328.17,4091.88,4091.88,30,9511.93
kharif,PMFBY,Maharashtra,Jalgaon,158.49,61377.34,2916.3,7477.75,9166.5,101,19560.55
kharif,PMFBY,Maharashtra,Jalna,294.79,98948.41,2304.21,13568.5,16126.3,55,31999.01
kharif,PMFBY,Maharashtra,Kolhapur,0.64,272.99,5.46,22.89,22.89,71,51.24
kharif,PMFBY,Maharashtra,Latur,592.2,247060.89,5004.29,30673.8,31874.43,70,67552.52
kharif,PMFBY,Maharashtra,Nagpur,27.54,11939.38,370.98,651.22,651.22,69,1673.42
kharif,PMFBY,Maharashtra,Nanded,504.77,210548.03,4469.37,28452.13,28452.13,80,61373.63
kharif,PMFBY,Maharashtra,Nandurbar,10.2,4303.29,186.09,146.43,146.43,42,478.95
kharif,PMFBY,Maharashtra,Nashik,168.43,59916.67,1529.82,1806.84,1806.84,106,5143.5
kharif,PMFBY,Maharashtra,Osmanabad,527.72,209339.58,4265.77,27948.86,32918.62,50,65133.25
kharif,PMFBY,Maharashtra,Palghar,16.89,7361.51,147.23,116.96,116.96,28,381.15
kharif,PMFBY,Maharashtra,Parbhani,377.57,149171.42,3309,12286.98,12286.98,52,27882.96
kharif,PMFBY,Maharashtra,Pune,13.68,4770.66,100.6,281.75,309.69,147,692.04
kharif,PMFBY,Maharashtra,,3.22,1449.07,28.98,22.02,22.02,60,73.02
kharif,PMFBY,Maharashtra,Ratnagiri,0.3,135.61,2.71,5.42,5.42,53,13.55
kharif,PMFBY,Maharashtra,Sangli,50.92,12841.42,256.91,1455.45,1455.45,77,3167.81
kharif,PMFBY,Maharashtra,Satara,8.17,2390.49,48.78,324.73,365.63,102,739.14
kharif,PMFBY,Maharashtra,Sindhudurg,0.59,258.51,5.17,10.34,10.34,39,25.85
kharif,PMFBY,Maharashtra,Solapur,190.08,50507.49,1036.28,5497.34,5497.34,102,12030.96
kharif,PMFBY,Maharashtra,Thane,13.86,5894.26,117.89,458.65,458.65,26,1035.19
kharif,PMFBY,Maharashtra,Wardha,25.41,11288.31,451.5,624.37,624.37,47,1700.24
kharif,PMFBY,Maharashtra,Washim,193.59,81564.7,1740.26,4490.94,4490.94,46,10722.14
kharif,PMFBY,Maharashtra,Yavatmal,330.77,124371.68,3597.47,6608.1,6608.1,110,16813.67
kharif,WBCIS,Maharashtra,,24.31,28232.2,1411.61,446.73,743.23,95,2601.57
kharif,WBCIS,Maharashtra,Akola,2.2,1740.74,87.04,217.54,301.9,24,606.48
kharif,WBCIS,Maharashtra,Amravati,6.65,5313.92,265.7,385.69,385.9,66,1037.29
kharif,WBCIS,Maharashtra,Aurangabad,16.76,15941.81,797.09,565.07,567.64,53,1929.8
kharif,WBCIS,Maharashtra,,8.11,7137.64,356.88,723.67,1454.44,60,2534.99
kharif,WBCIS,Maharashtra,,1.41,1177.98,58.9,135.75,301.39,26,496.04
kharif,WBCIS,Maharashtra,Dhule,1.12,1432.45,71.62,73.53,77.7,27,222.85
kharif,WBCIS,Maharashtra,Hingoli,0.15,123.28,6.16,13.81,13.81,20,33.78
kharif,WBCIS,Maharashtra,Jalgaon,1.56,1208.51,60.43,116.81,177.23,54,354.47
kharif,WBCIS,Maharashtra,Jalna,26.1,25480.1,1274.01,994.46,1014.74,49,3283.21
kharif,WBCIS,Maharashtra,Latur,0.07,87.63,4.38,0.8575,1.68,10,6.92
kharif,WBCIS,Maharashtra,Nagpur,2.37,1897.66,94.88,68.2,68.2,35,231.28
kharif,WBCIS,Maharashtra,Nanded,0.1,83.86,4.19,9.98,9.98,3,24.15
kharif,WBCIS,Maharashtra,Nashik,9.57,12404.6,620.23,3.37,6.62,54,630.22
kharif,WBCIS,Maharashtra,Osmanabad,0.47,441.41,22.07,37.78,74.58,30,134.43
kharif,WBCIS,Maharashtra,Palghar,3.95,2368.13,118.41,236.81,236.81,19,592.03
kharif,WBCIS,Maharashtra,Parbhani,1.63,1285.16,64.26,155.66,241.38,28,461.3
kharif,WBCIS,Maharashtra,Pune,4.22,5448.82,272.44,301.23,305.52,71,879.19
kharif,WBCIS,Maharashtra,Sangli,14.17,18408.56,920.43,626.94,628.66,30,2176.03
kharif,WBCIS,Maharashtra,Satara,2.6,3386.24,169.31,0,0,31,169.31
kharif,WBCIS,Maharashtra,Solapur,24.2,30829.75,1541.49,839.96,976.06,85,3357.51
kharif,WBCIS,Maharashtra,Thane,0.01,8.52,0.426,1.06,4.05,3,5.54
kharif,WBCIS,Maharashtra,Wardha,0.3,242.48,12.12,18.19,18.19,9,48.5
kharif,WBCIS,Maharashtra,Washim,0.26,216.93,10.85,22.17,22.17,30,55.19
kharif,WBCIS,Maharashtra,Yavatmal,0.25,198.55,9.93,16.22,16.22,19,42.37
kharif,PMFBY,Meghalaya,Ri Bhoi,0.09,73.66,3.61,0.0146,0.0016,2,3.63
kharif,PMFBY,Meghalaya,West Garo Hills,0,0.2402,0.0048,0.0021,0.0002,1,0.01
kharif,PMFBY,Meghalaya,West Jaintia Hills,0,1.4,0.0434,0.0036,0.0004,2,0.05
kharif,PMFBY,Meghalaya,West Khasi Hills,0,1.54,0.0308,0.0133,0.0015,1,0.05
kharif,PMFBY,Odisha,Anugul,37.09,26930.17,538.38,2220.04,2220.04,232,4978.46
kharif,PMFBY,Odisha,Balangir,109.84,77245.03,1548.14,9621.33,9621.33,337,20790.8
kharif,PMFBY,Odisha,Baleshwar,46.96,34049.38,681.03,3403.7,3403.7,363,7488.43
kharif,PMFBY,Odisha,Bargarh,177.74,119894.71,2399.8,11957.78,11957.78,268,26315.36
kharif,PMFBY,Odisha,,20.14,13596.81,271.93,611.85,611.85,70,1495.63
kharif,PMFBY,Odisha,Bhadrak,59.83,40086.04,801.69,2124.53,2124.53,221,5050.75
kharif,PMFBY,Odisha,Cuttack,16.97,10693.14,213.82,550.53,550.53,343,1314.88
kharif,PMFBY,Odisha,,12.64,8210.9,164.19,509.1,509.1,74,1182.39
kharif,PMFBY,Odisha,Dhenkanal,21.48,13429.11,268.59,669.65,669.65,221,1607.89
kharif,PMFBY,Odisha,Gajapati,7.2,4151.37,83.3,179.45,179.45,145,442.2
kharif,PMFBY,Odisha,Ganjam,77.38,50287.68,1005.72,5027.43,5027.43,538,11060.58
kharif,PMFBY,Odisha,Jagatsinghapur,21.16,12166.92,243.33,365,365,200,973.33
kharif,PMFBY,Odisha,Jajapur,38.8,24250.58,484.99,2037.03,2037.03,308,4559.05
kharif,PMFBY,Odisha,Jharsuguda,23.39,14621.74,292.35,1899.86,1899.86,83,4092.07
kharif,PMFBY,Odisha,Kalahandi,55.52,41575.15,834.88,4142.17,4142.17,318,9119.22
kharif,PMFBY,Odisha,Kandhamal,2.29,1655.77,32.02,38.67,38.67,163,109.36
kharif,PMFBY,Odisha,Kendrapara,74.08,42967.7,859.33,2670.42,2670.42,251,6200.17
kharif,PMFBY,Odisha,Kendujhar,17.76,10241.69,204.8,435.16,435.16,300,1075.12
kharif,PMFBY,Odisha,Khordha,32.86,19718.35,394.35,1133.75,1133.75,193,2661.85
kharif,PMFBY,Odisha,Koraput,4.28,3074.4,60.28,42.69,42.69,204,145.66
kharif,PMFBY,Odisha,Malkangiri,3.68,2709.72,54.19,108.33,108.33,102,270.85
kharif,PMFBY,Odisha,Mayurbhanj,16.37,12212.51,244.24,383.41,383.41,410,1011.06
kharif,PMFBY,Odisha,,20.71,16272.52,325.45,465.62,465.62,199,1256.69
kharif,PMFBY,Odisha,Nayagarh,18.7,11688.1,233.75,642.75,642.75,198,1519.25
kharif,PMFBY,Odisha,Nuapada,23.11,14170.91,283.06,1255.98,1255.98,139,2795.02
kharif,PMFBY,Odisha,Puri,35.23,24570.25,491.39,2457.01,2457.01,271,5405.41
kharif,PMFBY,Odisha,Rayagada,12.5,9359.45,186.53,354.86,354.86,194,896.25
kharif,PMFBY,Odisha,Sambalpur,53.58,41445.19,827.47,4130.39,4130.39,154,9088.25
kharif,PMFBY,Odisha,,30,21004.06,420.46,1364.42,1364.42,114,3149.3
kharif,PMFBY,Odisha,Sundargarh,67.15,45288.18,905.33,2714.81,2714.81,296,6334.95
kharif,PMFBY,Puducherry,Karaikal,0,0.1688,0,0.0063,0.0097,1,0.02
kharif,PMFBY,Puducherry,,0.18,136.45,0.0034,4.63,7.36,5,11.99
kharif,PMFBY,Rajasthan,Ajmer,134.99,41783.15,937.9,4149.33,4149.33,540,9236.56
kharif,PMFBY,Rajasthan,Alwar,125.31,48266.91,1069.07,1163.67,1163.67,534,3396.41
kharif,PMFBY,Rajasthan,Banswara,59.69,20884.04,433.57,1119.77,1119.77,339,2673.11
kharif,PMFBY,Rajasthan,Baran,127.67,50539.22,1010.78,3490.34,3527.55,246,8028.67
kharif,PMFBY,Rajasthan,Barmer,1091.45,101039.17,2020.76,14115.48,22925.57,424,39061.81
kharif,PMFBY,Rajasthan,Bharatpur,75.11,26258.22,527.89,975.59,975.59,508,2479.07
kharif,PMFBY,Rajasthan,Bhilwara,194.2,60343,1401.72,5870.88,5870.88,478,13143.48
kharif,PMFBY,Rajasthan,Bikaner,574.5,168817.52,3409.01,11327.78,11327.78,344,26064.57
kharif,PMFBY,Rajasthan,Bundi,164.95,69835.46,1396.7,6359.53,9154.17,241,16910.4
kharif,PMFBY,Rajasthan,,180.82,80246.25,1695.32,5317.58,5317.58,328,12330.48
kharif,PMFBY,Rajasthan,Churu,598.68,127102.61,2551.18,13964.6,13964.6,272,30480.38
kharif,PMFBY,Rajasthan,Dausa,61.86,23935.17,478.7,1254.72,1266.11,272,2999.53
kharif,PMFBY,Rajasthan,,10.33,4566.89,91.34,68.56,68.56,209,228.46
kharif,PMFBY,Rajasthan,Dungarpur,37.45,11676.23,233.52,745.51,745.51,264,1724.54
kharif,PMFBY,Rajasthan,Hanumangarh,449.94,117591.64,2868.5,9142.35,9187.92,310,21198.77
kharif,PMFBY,Rajasthan,Jaipur,225.14,99984.51,1999.68,3562.08,3562.08,631,9123.84
kharif,PMFBY,Rajasthan,Jaisalmer,377.92,34920.25,698.4,4215.86,5727.72,269,10641.98
kharif,PMFBY,Rajasthan,,337.51,72362.31,1449.65,8800.96,9052.77,290,19303.38
kharif,PMFBY,Rajasthan,Jhalawar,193.39,75042.21,1500.84,6966.08,6966.08,340,15433
kharif,PMFBY,Rajasthan,Jhunjhunu,150.22,53092.16,1089.8,3549.78,3549.78,304,8189.36
kharif,PMFBY,Rajasthan,Jodhpur,470.33,172863.38,3722.07,13802.88,13802.88,411,31327.83
kharif,PMFBY,Rajasthan,Karauli,26.71,10746.56,214.93,412.79,412.79,257,1040.51
kharif,PMFBY,Rajasthan,Kota,163.05,65816.18,1316.32,3147.35,3147.35,213,7611.02
kharif,PMFBY,Rajasthan,Nagaur,460.5,153605.53,3277.32,12924.78,12924.78,464,29126.88
kharif,PMFBY,Rajasthan,Pali,173.71,41774.66,896.66,4329.87,4398.58,387,9625.11
kharif,PMFBY,Rajasthan,Pratapgarh,69.64,31743.27,634.89,1970.66,2156.12,167,4761.67
kharif,PMFBY,Rajasthan,Rajsamand,21.54,7454.96,170.66,748.79,748.79,244,1668.24
kharif,PMFBY,Rajasthan,Sawai Madhopur,79.78,26811.79,536.23,1141.2,1141.2,274,2818.63
kharif,PMFBY,Rajasthan,Sikar,185.47,73153.8,1463.07,3697.36,3697.36,354,8857.79
kharif,PMFBY,Rajasthan,Sirohi,34.48,11473.19,239.67,636.66,636.66,163,1512.99
kharif,PMFBY,Rajasthan,,250.29,91146.53,2334.42,6198.38,6198.38,443,14731.18
kharif,PMFBY,Rajasthan,Tonk,169.56,58112.23,1162.24,5354.97,5354.97,326,11872.18
kharif,PMFBY,Rajasthan,Udaipur,56.78,16578.42,331.57,1189.42,1189.42,484,2710.41
kharif,WBCIS,Rajasthan,Barmer,0.97,290.43,14.52,14.52,14.52,40,43.56
kharif,WBCIS,Rajasthan,Bundi,0,0,0,0,0,1,0
kharif,WBCIS,Rajasthan,Hanumangarh,0.01,10.06,0.5032,1.26,1.26,7,3.02
kharif,WBCIS,Rajasthan,Jaisalmer,0.04,13.26,0.6632,0.9947,0.9947,6,2.65
kharif,WBCIS,Rajasthan,,8.57,2571.73,128.59,141.45,141.45,70,411.49
kharif,WBCIS,Rajasthan,Jodhpur,1.07,320.63,16.03,16.03,16.03,63,48.09
kharif,WBCIS,Rajasthan,Kota,0.01,4.57,0.2284,0.4569,0.4569,4,1.14
kharif,WBCIS,Rajasthan,Pali,0.26,129.64,6.48,13.83,13.83,35,34.14
kharif,WBCIS,Rajasthan,Sirohi,1.78,892.32,44.62,49.08,49.08,38,142.78
kharif,WBCIS,Rajasthan,,0.23,184.12,9.21,18.41,18.41,39,46.03
kharif,PMFBY,Sikkim,,0,3.71,0.0895,0,0,8,0.09
kharif,PMFBY,Sikkim,,0.01,9.14,0.2398,0,0,14,0.24
kharif,PMFBY,Sikkim,,0.01,10.72,0.3215,0,0,6,0.32
kharif,PMFBY,Tamil Nadu,Ariyalur,3.06,1690.51,34.31,52.83,53.08,149,140.22
kharif,PMFBY,Tamil Nadu,Coimbatore,0.96,417.17,9.82,37.51,82.87,106,130.2
kharif,PMFBY,Tamil Nadu,Cuddalore,4.79,3658.62,76.21,76.78,76.78,453,229.77
kharif,PMFBY,Tamil Nadu,Dharmapuri,1.64,925.54,26.49,120.66,131.68,230,278.83
kharif,PMFBY,Tamil Nadu,Dindigul,1.48,743.24,18,37.84,39.46,191,95.3
kharif,PMFBY,Tamil Nadu,Erode,0.78,666.97,18.55,59.12,60.85,135,138.52
kharif,PMFBY,Tamil Nadu,,3.24,2401.52,48.04,127.14,127.14,404,302.32
kharif,PMFBY,Tamil Nadu,Kanniyakumari,0.86,674.93,14.46,11.49,11.58,96,37.53
kharif,PMFBY,Tamil Nadu,Karur,3.48,1725.04,43.16,159.96,284.03,110,487.15
kharif,PMFBY,Tamil Nadu,Krishnagiri,1.19,542.34,11.12,37.7,37.71,168,86.53
kharif,PMFBY,Tamil Nadu,Madurai,2.32,1271.6,28.03,111.54,123.89,184,263.46
kharif,PMFBY,Tamil Nadu,Nagapattinam,30.95,23043.99,460.87,374.46,374.46,436,1209.79
kharif,PMFBY,Tamil Nadu,Namakkal,27.77,9596.34,194.19,768.95,769.76,336,1732.9
kharif,PMFBY,Tamil Nadu,Perambalur,0.13,110.35,4.02,5.41,5.49,56,14.92
kharif,PMFBY,Tamil Nadu,Pudukkottai,1.85,1214.18,24.29,67.48,67.59,222,159.36
kharif,PMFBY,Tamil Nadu,Salem,4.22,1727.34,37.63,134.02,134.64,322,306.29
kharif,PMFBY,Tamil Nadu,Sivaganga,0.14,94.69,3.64,7.3,8.65,47,19.59
kharif,PMFBY,Tamil Nadu,Thanjavur,25.5,18197.82,366.37,587.08,589.68,685,1543.13
kharif,PMFBY,Tamil Nadu,The Nilgiris,0.05,85.81,4.29,1.06,1.11,26,6.46
kharif,PMFBY,Tamil Nadu,Theni,0.08,67.8,2.73,2.61,3.33,64,8.67
kharif,PMFBY,Tamil Nadu,Thiruvallur,3.19,2340.49,47.41,112.83,135.37,379,295.61
kharif,PMFBY,Tamil Nadu,Thiruvarur,20.34,16304.18,326.14,696.65,699.99,526,1722.78
kharif,PMFBY,Tamil Nadu,,0.44,327.95,9.82,6.1,6.19,72,22.11
kharif,PMFBY,Tamil Nadu,Tiruchirappalli,0.51,398.33,11.22,16.69,21.6,152,49.51
kharif,PMFBY,Tamil Nadu,Tirunelveli,3.53,2669.16,59.68,4.63,7.61,205,71.92
kharif,PMFBY,Tamil Nadu,Tiruppur,1.44,866.27,19.49,52.88,52.88,149,125.25
kharif,PMFBY,Tamil Nadu,Tiruvannamalai,23.36,15424.5,309.01,1224.72,2289.36,964,3823.09
kharif,PMFBY,Tamil Nadu,Vellore,7,5067.89,103.02,257.29,334.91,529,695.22
kharif,PMFBY,Tamil Nadu,,25.19,12095.53,244.65,541.92,542.35,1040,1328.92
kharif,PMFBY,Tamil Nadu,Virudhunagar,3.8,1260.97,32.52,114.65,118.36,211,265.53
kharif,PMFBY,Tripura,Dhalai,3.54,2445.73,2.94,0,45.97,140,48.91
kharif,PMFBY,Tripura,Gomati,6.34,4375.69,4.16,55.13,89.47,168,148.76
kharif,PMFBY,Tripura,Khowai,3.03,2094.75,2.09,0,39.81,127,41.9
kharif,PMFBY,Tripura,North Tripura,3.26,2247.67,2.29,0,42.66,131,44.95
kharif,PMFBY,Tripura,Sepahijala,3.33,2299.97,2.34,28.36,46.81,175,77.51
kharif,PMFBY,Tripura,South Tripura,4.83,3335.45,3.63,13.41,64.57,177,81.61
kharif,PMFBY,Tripura,Unakoti,2.42,1670.63,1.64,0,31.78,97,33.42
kharif,PMFBY,Tripura,West Tripura,4.45,3070.14,3.39,0,58.01,166,61.4
kharif,PMFBY,Uttar Pradesh,Agra,9.46,4512.7,90.25,139.69,139.69,520,369.63
kharif,PMFBY,Uttar Pradesh,Aligarh,14.85,9940.48,198.81,154.71,154.71,787,508.23
kharif,PMFBY,Uttar Pradesh,,36.2,27214.34,544.28,921.61,921.61,1474,2387.5
kharif,PMFBY,Uttar Pradesh,Ambedkar Nagar,14.6,11341.97,226.84,214.93,214.93,904,656.7
kharif,PMFBY,Uttar Pradesh,Amethi,21.73,14671.64,293.43,305.17,305.17,683,903.77
kharif,PMFBY,Uttar Pradesh,Amroha,0.91,553.87,11.08,7.71,7.71,267,26.5
kharif,PMFBY,Uttar Pradesh,Auraiya,10.8,8043.15,160.86,114.18,114.18,453,389.22
kharif,PMFBY,Uttar Pradesh,Azamgarh,7.83,4872.06,97.44,106.45,106.45,1434,310.34
kharif,PMFBY,Uttar Pradesh,Baghpat,0.26,202.72,4.05,1.93,1.93,70,7.91
kharif,PMFBY,Uttar Pradesh,Bahraich,34.67,22977.72,459.55,657.97,657.97,1031,1775.49
kharif,PMFBY,Uttar Pradesh,Ballia,21.23,12949.75,258.99,409.76,409.76,832,1078.51
kharif,PMFBY,Uttar Pradesh,Balrampur,4.91,3163.2,63.26,95.05,95.05,585,253.36
kharif,PMFBY,Uttar Pradesh,Banda,36.31,13263.58,265.27,1269.95,1269.95,465,2805.17
kharif,PMFBY,Uttar Pradesh,Barabanki,54.5,42785.6,855.71,1031.13,1031.13,1161,2917.97
kharif,PMFBY,Uttar Pradesh,Bareilly,6.34,4090.85,81.82,60.36,60.36,876,202.54
kharif,PMFBY,Uttar Pradesh,Basti,29.35,20493.74,409.87,512.34,512.34,1237,1434.55
kharif,PMFBY,Uttar Pradesh,Bhadohi,3.59,2758.46,55.17,89.47,89.47,421,234.11
kharif,PMFBY,Uttar Pradesh,Bijnor,1.04,725.05,14.5,9.97,9.97,352,34.44
kharif,PMFBY,Uttar Pradesh,Budaun,9.21,5206.52,104.13,65.64,65.64,873,235.41
kharif,PMFBY,Uttar Pradesh,Bulandshahr,32.23,24093.77,481.87,144.57,144.57,859,771.01
kharif,PMFBY,Uttar Pradesh,Chandauli,12.32,10128.57,202.57,126.62,126.62,634,455.81
kharif,PMFBY,Uttar Pradesh,Chitrakoot,16,6483.59,129.67,584.49,584.49,328,1298.65
kharif,PMFBY,Uttar Pradesh,Deoria,23.82,14459.92,289.2,384.16,384.25,1046,1057.61
kharif,PMFBY,Uttar Pradesh,Etah,4.56,2833.43,56.67,70.11,70.11,459,196.89
kharif,PMFBY,Uttar Pradesh,Etawah,14.75,10545.02,210.9,139.79,139.79,443,490.48
kharif,PMFBY,Uttar Pradesh,,17.14,12371.85,247.44,286.41,286.41,807,820.26
kharif,PMFBY,Uttar Pradesh,Farrukhabad,5.3,3203.9,64.08,130.02,130.02,506,324.12
kharif,PMFBY,Uttar Pradesh,Fatehpur,42.64,29514.73,590.29,620.14,620.14,751,1830.57
kharif,PMFBY,Uttar Pradesh,Firozabad,11.7,6135.97,122.72,135.8,135.8,527,394.32
kharif,PMFBY,Uttar Pradesh,Gautam Buddha Nagar,3.55,2582.15,51.64,69.72,69.72,126,191.08
kharif,PMFBY,Uttar Pradesh,Ghaziabad,0.59,420.55,8.41,3.78,3.78,91,15.97
kharif,PMFBY,Uttar Pradesh,Ghazipur,20.07,12723.42,254.47,153.24,153.24,1135,560.95
kharif,PMFBY,Uttar Pradesh,Gonda,6.56,4195.1,83.9,73.86,73.86,978,231.62
kharif,PMFBY,Uttar Pradesh,Gorakhpur,28.96,19098.25,381.96,1134.41,1134.41,1232,2650.78
kharif,PMFBY,Uttar Pradesh,Hamirpur,49.73,8679.48,173.59,565.09,565.09,336,1303.77
kharif,PMFBY,Uttar Pradesh,Hapur,1.19,937.52,18.75,9.84,9.84,191,38.43
kharif,PMFBY,Uttar Pradesh,Hardoi,24.79,16046.95,320.94,326.86,326.86,1125,974.66
kharif,PMFBY,Uttar Pradesh,Hathras,4.35,2187.61,43.75,55.42,55.42,398,154.59
kharif,PMFBY,Uttar Pradesh,Jalaun,76.58,13440.7,268.81,1225.23,1225.23,562,2719.27
kharif,PMFBY,Uttar Pradesh,Jaunpur,6.94,4412.27,88.24,56.04,56.04,1321,200.32
kharif,PMFBY,Uttar Pradesh,Jhansi,192.1,51746.23,1034.91,3580.86,3580.86,491,8196.63
kharif,PMFBY,Uttar Pradesh,Kannauj,15.66,8038.07,160.76,45.11,45.11,459,250.98
kharif,PMFBY,Uttar Pradesh,Kanpur Dehat,31.27,22079.69,441.59,528.22,528.22,618,1498.03
kharif,PMFBY,Uttar Pradesh,Kanpur Nagar,27.84,17919.63,358.39,355.91,355.91,372,1070.21
kharif,PMFBY,Uttar Pradesh,Kasganj,4.19,2428.76,48.57,95.91,95.91,355,240.39
kharif,PMFBY,Uttar Pradesh,Kaushambi,11.15,6988.83,139.78,140.14,140.22,467,420.14
kharif,PMFBY,Uttar Pradesh,Kheri,2.91,2325.62,46.51,34.88,34.88,600,116.27
kharif,PMFBY,Uttar Pradesh,Kushi Nagar,21.22,14459.4,289.19,426.55,426.55,1051,1142.29
kharif,PMFBY,Uttar Pradesh,Lalitpur,189.72,62577.65,1251.55,6839.91,6839.91,413,14931.37
kharif,PMFBY,Uttar Pradesh,Lucknow,11.43,7356.94,147.14,257.6,257.6,419,662.34
kharif,PMFBY,Uttar Pradesh,Mahoba,59.98,14271.66,285.43,1370.6,1473.13,270,3129.16
kharif,PMFBY,Uttar Pradesh,,21.76,15246.57,304.93,228.7,228.7,920,762.33
kharif,PMFBY,Uttar Pradesh,Mainpuri,5.79,4174.47,83.49,121.11,121.11,501,325.71
kharif,PMFBY,Uttar Pradesh,Mathura,85.49,48700.7,974.01,1319.16,1319.16,507,3612.33
kharif,PMFBY,Uttar Pradesh,Mau,6.1,3782.88,75.66,150.94,150.94,625,377.54
kharif,PMFBY,Uttar Pradesh,Meerut,0.19,150.14,3,1.58,1.58,137,6.16
kharif,PMFBY,Uttar Pradesh,Mirzapur,32.18,21426.01,428.52,614.15,614.15,707,1656.82
kharif,PMFBY,Uttar Pradesh,Moradabad,2.86,1851.01,37.02,27.77,27.77,481,92.56
kharif,PMFBY,Uttar Pradesh,Muzaffarnagar,0.37,251.65,5.03,10.19,10.19,60,25.41
kharif,PMFBY,Uttar Pradesh,Pilibhit,10.07,8423.3,168.47,84.23,84.23,662,336.93
kharif,PMFBY,Uttar Pradesh,Pratapgarh,21.77,14166.24,283.32,268.35,268.35,1076,820.02
kharif,PMFBY,Uttar Pradesh,Rae Bareli,50.15,33255.84,665.11,665.76,665.76,909,1996.63
kharif,PMFBY,Uttar Pradesh,Rampur,13,8559.63,171.19,106.99,106.99,666,385.17
kharif,PMFBY,Uttar Pradesh,Saharanpur,0.91,635.1,12.7,11.44,11.44,343,35.58
kharif,PMFBY,Uttar Pradesh,Sambhal,3.03,1937.91,38.76,21.15,21.15,429,81.06
kharif,PMFBY,Uttar Pradesh,,19.46,11639.5,232.79,349.18,349.18,784,931.15
kharif,PMFBY,Uttar Pradesh,Shahjahanpur,6.18,5163.47,103.27,77.5,77.5,740,258.27
kharif,PMFBY,Uttar Pradesh,Shamli,0.4,301.33,6.03,9.34,9.34,115,24.71
kharif,PMFBY,Uttar Pradesh,,13.08,8631.93,172.64,472.6,472.6,392,1117.84
kharif,PMFBY,Uttar Pradesh,Siddharth Nagar,23.4,17144.45,342.89,428.61,428.61,1197,1200.11
kharif,PMFBY,Uttar Pradesh,Sitapur,17.04,11073.55,221.47,194.61,194.61,1249,610.69
kharif,PMFBY,Uttar Pradesh,Sonbhadra,25.55,16950.14,339,1009.39,1009.39,585,2357.78
