season,scheme,state_name,district_name,area_insured,sum_insured,farmer_share,goi_share,state_share,iu_count
rabi,WBCIS,Chhattisgarh,Jashpur,0.01,8.37,0.4185,1.01,1.25,7
rabi,WBCIS,Chhattisgarh,Kondagaon,0.06,50.31,2.52,3.69,3.69,13
rabi,WBCIS,Chhattisgarh,Korba,0.04,33.64,1.68,2.52,2.52,16
rabi,WBCIS,Chhattisgarh,Mahasamund,0.04,41.44,2.07,1.21,1.21,15
rabi,WBCIS,Chhattisgarh,Mungeli,0.06,56.75,2.84,5.14,5.14,11
rabi,WBCIS,Chhattisgarh,Narayanpur,0,1.89,0.0945,0.0754,0.0754,4
rabi,WBCIS,Chhattisgarh,Raigarh,0.19,169.53,8.48,6.76,6.76,38
rabi,WBCIS,Chhattisgarh,Raipur,0.02,23.78,1.19,1.37,1.37,7
rabi,WBCIS,Chhattisgarh,Rajnandgaon,1.62,1560.99,78.05,195.12,547.24,63
rabi,WBCIS,Chhattisgarh,Sukma,0.02,14.76,0.738,1.11,1.11,2
rabi,WBCIS,Chhattisgarh,Surajpur,0.04,40.04,2,3.96,4.21,14
rabi,WBCIS,Chhattisgarh,Surguja,0.11,98.08,4.9,9.07,11.72,23
rabi,PMFBY,Haryana,Ambala,16.41,10487.03,157.3,242.03,242.03,487
rabi,PMFBY,Haryana,Bhiwani,123.63,64269.95,964.04,2351.34,2351.34,278
rabi,PMFBY,Haryana,Faridabad,2.24,1433.03,21.5,41.64,41.64,126
rabi,PMFBY,Haryana,Fatehabad,68.46,43414.14,651.21,783.22,783.22,248
rabi,PMFBY,Haryana,Hisar,122.44,75730.46,1135.95,1846.6,1846.6,280
rabi,PMFBY,Haryana,Jhajjar,16.71,10380.63,155.71,307.26,307.26,262
rabi,PMFBY,Haryana,Jind,61.47,39199.26,587.99,901.28,901.3,309
rabi,PMFBY,Haryana,Kaithal,49.03,31499.02,472.48,551.49,551.49,281
rabi,PMFBY,Haryana,Karnal,30.94,19871.74,298.08,447.11,447.11,427
rabi,PMFBY,Haryana,Kurukshetra,29.86,19174.82,287.62,336.34,336.34,416
rabi,PMFBY,Haryana,Mahendragarh,39.36,20416.02,306.24,863.44,874.5,376
rabi,PMFBY,Haryana,Palwal,16.81,10789.64,161.84,297.12,297.12,282
rabi,PMFBY,Haryana,Panchkula,2.84,1782.21,26.73,160.39,160.39,188
rabi,PMFBY,Haryana,Panipat,10.92,7013.44,105.2,227.91,227.91,193
rabi,PMFBY,Haryana,Rewari,34.76,18602.04,279.03,434.51,434.51,409
rabi,PMFBY,Haryana,Rohtak,16.75,10498.15,157.47,301.11,301.11,147
rabi,PMFBY,Haryana,Sirsa,155.1,97724.5,1465.86,1832.19,1832.19,334
rabi,PMFBY,Haryana,Sonipat,37.68,24075.3,361.13,548.56,548.58,342
rabi,PMFBY,Haryana,Yamunanagar,9.68,6211.61,93.17,171.06,171.06,620
rabi,PMFBY,Himachal Pradesh,Bilaspur,4.3,1290.8,19.36,93.58,93.58,7
rabi,PMFBY,Himachal Pradesh,Chamba,0.99,296.55,4.45,19.87,19.87,12
rabi,PMFBY,Himachal Pradesh,Hamirpur,7.6,2280.79,34.21,155.66,155.66,10
rabi,PMFBY,Himachal Pradesh,Kangra,11.84,3551.81,53.28,124.31,124.31,34
rabi,PMFBY,Himachal Pradesh,Kullu,0,0.582,0.0087,0.0364,0.0364,4
rabi,PMFBY,Himachal Pradesh,Mandi,0.61,183.14,2.75,8.7,8.7,20
rabi,PMFBY,Himachal Pradesh,Shimla,0,1.3,0.0195,0.0814,0.0814,5
rabi,PMFBY,Himachal Pradesh,Sirmaur,0.46,137.45,2.06,7.22,7.22,11
rabi,PMFBY,Himachal Pradesh,Solan,0.48,142.35,2.14,8.21,8.21,12
rabi,PMFBY,Himachal Pradesh,Una,5.83,1749.28,26.24,129.88,129.88,12
rabi,WBCIS,Himachal Pradesh,Chamba,57.72,461.74,23.09,36.94,36.94,114
rabi,WBCIS,Himachal Pradesh,Kangra,1.26,34.82,1.74,4.17,4.17,60
rabi,WBCIS,Himachal Pradesh,Kinnaur,534.25,4274.04,213.7,427.4,427.4,80
rabi,WBCIS,Himachal Pradesh,Kullu,1472.43,11798.2,589.91,591.33,591.33,161
rabi,WBCIS,Himachal Pradesh,Mandi,1111.64,8979.75,448.99,1122.38,1744.72,246
rabi,WBCIS,Himachal Pradesh,Shimla,1460.38,11681.12,584.06,554.86,554.86,380
rabi,WBCIS,Himachal Pradesh,Sirmaur,40.18,460.32,23.02,21.95,21.95,155
rabi,WBCIS,Himachal Pradesh,Solan,0.97,7.65,0.3826,0.4117,0.4117,7
rabi,WBCIS,Himachal Pradesh,Una,0.11,0.7006,0.035,0.0245,0.0245,3
rabi,PMFBY,Karnataka,Ballari,0,0.0052,0.0001,0.0003,0.0003,248
rabi,PMFBY,Karnataka,Belagavi,0,0.0169,0.0003,0.0011,0.0011,806
rabi,PMFBY,Karnataka,Bengaluru Rural,0,0,0,0,0,0
rabi,PMFBY,Karnataka,Bengaluru Urban,0,0,0,0,0,0
rabi,PMFBY,Karnataka,Bidar,0,0.0103,0.0002,0.0008,0.0008,490
rabi,PMFBY,Karnataka,Chikkamagaluru,0,0,0,0,0,124
rabi,PMFBY,Karnataka,Chitradurga,0.01,0.0374,0.0007,0.0028,0.0028,267
rabi,PMFBY,Karnataka,Dakshina Kannada,0,0,0,0,0,171
rabi,PMFBY,Karnataka,Davangere,0,0.0014,0,0,0,95
rabi,PMFBY,Karnataka,Dharwad,0.03,0.0873,0.0013,0.0076,0.0076,286
rabi,PMFBY,Karnataka,Gadag,0.08,0.2547,0.0038,0.0315,0.0315,344
rabi,PMFBY,Karnataka,Haveri,0.01,0.0229,0.0003,0.0022,0.0022,320
rabi,PMFBY,Karnataka,Kodagu,0,0,0,0,0,0
rabi,PMFBY,Karnataka,Kolar,0,0.0011,0,0,0,172
rabi,PMFBY,Karnataka,Koppal,0.04,0.1173,0.0018,0.0159,0.016,269
rabi,PMFBY,Karnataka,Mandya,0,0.0003,0,0,0,209
rabi,PMFBY,Karnataka,Mysuru,0,0.0002,0,0,0,272
rabi,PMFBY,Karnataka,Raichur,0.01,0.0314,0.0005,0.0033,0.0044,504
rabi,PMFBY,Karnataka,Ramanagara,0,0.0003,0,0,0,74
rabi,PMFBY,Karnataka,Shivamogga,0,0.0007,0,0.0001,0.0001,7
rabi,PMFBY,Karnataka,Tumakuru,0,0.0005,0,0.0001,0.0001,31
rabi,PMFBY,Karnataka,Udupi,0,0,0,0,0,95
rabi,PMFBY,Karnataka,Vijayapura,0.02,0.0513,0.0008,0.0061,0.0061,599
rabi,WBCIS,Karnataka,Ballari,0,0,0,0,0,0
rabi,WBCIS,Karnataka,Belagavi,0,0.0021,0.0001,0.0003,0.0005,367
rabi,WBCIS,Karnataka,Bengaluru Rural,0,0,0,0,0,0
rabi,WBCIS,Karnataka,Bengaluru Urban,0,0,0,0,0,0
rabi,WBCIS,Karnataka,Bidar,0,0.001,0,0.0001,0.0003,191
rabi,WBCIS,Karnataka,Chikkamagaluru,0,0,0,0,0,62
rabi,WBCIS,Karnataka,Chitradurga,0,0,0,0,0,0
rabi,WBCIS,Karnataka,Dakshina Kannada,0,0,0,0,0,0
rabi,WBCIS,Karnataka,Davangere,0,0,0,0,0,0
rabi,WBCIS,Karnataka,Dharwad,0,0.0332,0.0017,0.0032,0.0032,99
rabi,WBCIS,Karnataka,Gadag,0,0.0002,0,0,0.0001,66
rabi,WBCIS,Karnataka,Haveri,0,0.0243,0.0012,0.003,0.0035,233
rabi,WBCIS,Karnataka,Kodagu,0,0,0,0,0,0
rabi,WBCIS,Karnataka,Kolar,0,0,0,0,0,0
rabi,WBCIS,Karnataka,Koppal,0,0.005,0.0002,0.0006,0.0009,498
rabi,WBCIS,Karnataka,Mandya,0,0.0001,0,0,0.0001,173
rabi,WBCIS,Karnataka,Mysuru,0,0.0001,0,0,0,225
rabi,WBCIS,Karnataka,Raichur,0,0,0,0,0,58
rabi,WBCIS,Karnataka,Ramanagara,0,0,0,0,0,0
rabi,WBCIS,Karnataka,Shivamogga,0,0,0,0,0,0
rabi,WBCIS,Karnataka,Tumakuru,0,0,0,0,0,0
rabi,WBCIS,Karnataka,Udupi,0,0,0,0,0,0
rabi,WBCIS,Karnataka,Vijayapura,0,0,0,0,0,0
rabi,PMFBY,Kerala,Alappuzha,3.99,3220.33,49.03,55.72,55.72,44
rabi,PMFBY,Kerala,Ernakulam,0.01,43.37,1.3,0,0,15
rabi,PMFBY,Kerala,Idukki,0.01,24.66,0.7398,0,0,12
rabi,PMFBY,Kerala,Kannur,0,8.44,0.3173,0.0112,0.0112,10
rabi,PMFBY,Kerala,Kasaragod,0,1.88,0.0568,0.0001,0.0001,2
rabi,PMFBY,Kerala,Kollam,0.01,11.45,0.3715,0,0,19
rabi,PMFBY,Kerala,Kottayam,0.37,306.08,4.9,5.08,5.08,28
rabi,PMFBY,Kerala,Kozhikode,0,14.43,0.4788,0.0003,0.0003,12
rabi,PMFBY,Kerala,Malappuram,0.02,49.61,1.78,0,0,13
rabi,PMFBY,Kerala,Palakkad,0.04,131.94,4.11,0.0053,0.0053,17
rabi,PMFBY,Kerala,Pathanamthitta,0.02,18.52,0.3346,0.4025,0.4025,9
rabi,PMFBY,Kerala,Thiruvananthapuram,0,5.14,0.2074,0.065,0.065,19
rabi,PMFBY,Kerala,Thrissur,0.02,54.07,1.63,0,0,11
rabi,PMFBY,Kerala,Wayanad,0,10.84,0.3272,0.0064,0.0064,4
rabi,WBCIS,Kerala,Ernakulam,0.04,22.69,1.02,1.65,1.65,14
rabi,WBCIS,Kerala,Idukki,0.2,88.57,4.43,11.03,11.03,8
rabi,WBCIS,Kerala,Kannur,0,1.56,0.0742,0.1959,0.1959,7
rabi,WBCIS,Kerala,Kasaragod,0.01,4.61,0.2139,0.5825,0.5825,6
rabi,WBCIS,Kerala,Kollam,0,1.16,0.042,0.1406,0.1406,6
rabi,WBCIS,Kerala,Kottayam,0.03,22.11,1.11,1.43,1.43,11
rabi,WBCIS,Kerala,Kozhikode,0.01,5.81,0.1699,0.4825,0.4825,5
rabi,WBCIS,Kerala,Malappuram,0.19,153.91,2.36,10.89,10.89,12
rabi,WBCIS,Kerala,Palakkad,14.04,11266.32,171.79,1446.73,1446.73,75
rabi,WBCIS,Kerala,Thiruvananthapuram,0.01,4.79,0.1813,0.4471,0.4471,3
rabi,WBCIS,Kerala,Thrissur,2.86,2288.51,34.36,240.69,240.71,41
rabi,WBCIS,Kerala,Wayanad,0,5.26,0.2606,0.6558,0.6558,10
rabi,PMFBY,Madhya Pradesh,Agar Malwa,134.11,63627.01,954.41,3097.19,3097.19,240
rabi,PMFBY,Madhya Pradesh,Alirajpur,4.18,1449.04,21.74,26.66,26.66,144
rabi,PMFBY,Madhya Pradesh,Anuppur,2.44,618.25,9.27,26.46,26.46,72
rabi,PMFBY,Madhya Pradesh,Ashoknagar,99.56,34627.79,519.42,1477.57,1477.57,327
rabi,PMFBY,Madhya Pradesh,Balaghat,4.42,1420.7,21.31,31.35,31.35,244
rabi,PMFBY,Madhya Pradesh,Barwani,15.1,5284.81,79.27,92.62,92.62,362
rabi,PMFBY,Madhya Pradesh,Betul,187.46,74544.33,1118.16,2815.63,2815.63,561
rabi,PMFBY,Madhya Pradesh,Bhind,38.12,11788.39,176.83,260.96,260.96,438
rabi,PMFBY,Madhya Pradesh,Bhopal,103.35,46502.81,697.54,1976.4,1976.4,209
rabi,PMFBY,Madhya Pradesh,Burhanpur,1.46,533.16,8,16.31,16.31,52
rabi,PMFBY,Madhya Pradesh,Chhatarpur,59.88,19597.88,293.97,1138.21,1138.21,566
rabi,PMFBY,Madhya Pradesh,Chhindwara,76.12,25747.38,386.21,967.78,967.78,668
rabi,PMFBY,Madhya Pradesh,Damoh,92.42,29472.99,442.09,1658.82,1658.82,466
rabi,PMFBY,Madhya Pradesh,Datia,57.97,13660.71,204.91,239.07,239.07,294
rabi,PMFBY,Madhya Pradesh,Dewas,402.57,142367.99,2135.52,9055.11,9055.11,514
rabi,PMFBY,Madhya Pradesh,Dhar,213.43,80489.54,1207.34,2615.92,2615.92,749
rabi,PMFBY,Madhya Pradesh,Dindori,3,733.61,11,32.49,32.49,166
rabi,PMFBY,Madhya Pradesh,Guna,110.6,38556.96,578.35,1060.33,1060.33,433
rabi,PMFBY,Madhya Pradesh,Gwalior,30.43,9302.74,139.54,258.84,258.84,297
rabi,PMFBY,Madhya Pradesh,Harda,167.13,66799.8,1002,1172.66,1172.66,200
rabi,PMFBY,Madhya Pradesh,Indore,144.73,60764.46,911.47,2877.01,2877.01,305
rabi,PMFBY,Madhya Pradesh,Jabalpur,36.45,12821.83,192.33,378.36,378.36,491
rabi,PMFBY,Madhya Pradesh,Jhabua,10.86,3778.1,56.67,200.37,200.37,213
rabi,PMFBY,Madhya Pradesh,Katni,34.57,12360.12,185.4,466.66,466.66,408
rabi,PMFBY,Madhya Pradesh,Mandla,8.84,2560.67,38.41,136.73,136.73,228
rabi,PMFBY,Madhya Pradesh,Mandsaur,133.06,71160.61,1067.41,4815.77,4815.77,467
rabi,PMFBY,Madhya Pradesh,Morena,16.97,6621.89,99.33,154.2,154.2,474
rabi,PMFBY,Madhya Pradesh,Neemuch,56.99,30076.33,451.14,1702.75,1702.75,245
rabi,PMFBY,Madhya Pradesh,Niwari,7.52,2248.69,33.73,40.01,40.01,145
rabi,PMFBY,Madhya Pradesh,Panna,22.01,8038.71,120.58,519.22,519.22,370
rabi,PMFBY,Madhya Pradesh,Raisen,272.18,88376.95,1325.65,4676.77,4676.77,505
rabi,PMFBY,Madhya Pradesh,Rajgarh,408.88,162539.64,2438.09,12374.12,12374.12,885
rabi,PMFBY,Madhya Pradesh,Ratlam,151.63,78875.82,1183.14,5297.67,5297.67,403
rabi,PMFBY,Madhya Pradesh,Rewa,44.37,13554.36,203.31,459.23,459.23,769
rabi,PMFBY,Madhya Pradesh,Sagar,243.41,79135.24,1187.03,3542.32,3542.32,761
rabi,PMFBY,Madhya Pradesh,Satna,46.76,19320.7,289.81,1232.97,1232.97,690
rabi,PMFBY,Madhya Pradesh,Sehore,393.52,154592.69,2318.89,6506.04,6506.04,508
rabi,PMFBY,Madhya Pradesh,Seoni,127.71,39932.34,598.98,1471.16,1471.16,572
rabi,PMFBY,Madhya Pradesh,Shahdol,14.91,4162.53,62.44,177.27,177.27,196
rabi,PMFBY,Madhya Pradesh,Shajapur,261.12,122151.32,1832.27,8406.66,8406.66,330
rabi,PMFBY,Madhya Pradesh,Sheopur,31.04,12984.5,194.77,251.32,251.32,214
rabi,PMFBY,Madhya Pradesh,Shivpuri,80.17,28754.27,431.31,509.64,509.64,604
rabi,PMFBY,Madhya Pradesh,Sidhi,4.89,2011,30.16,106.64,106.64,331
rabi,PMFBY,Madhya Pradesh,Singrauli,1.44,556.28,8.34,27.05,27.05,188
rabi,PMFBY,Madhya Pradesh,Tikamgarh,36.48,10907.07,163.61,517.87,517.87,332
rabi,PMFBY,Madhya Pradesh,Ujjain,414.5,194770.61,2921.56,12577.1,12577.1,629
rabi,PMFBY,Madhya Pradesh,Umaria,17.55,4718.16,70.77,185.65,185.65,186
rabi,PMFBY,Madhya Pradesh,Vidisha,446.13,155012.43,2325.18,6693.26,6693.26,585
rabi,PMFBY,Maharashtra,Akola,15.66,4124.05,67.67,249,249,59
rabi,PMFBY,Maharashtra,Amravati,12.12,3209.2,49.4,104.07,104.07,97
rabi,PMFBY,Maharashtra,Aurangabad,14.38,5498.77,115.24,462.97,462.97,69
rabi,PMFBY,Maharashtra,Bhandara,1.15,351.09,5.27,6.14,6.14,45
rabi,PMFBY,Maharashtra,Chandrapur,0.38,137.1,2.06,19.54,19.54,22
rabi,PMFBY,Maharashtra,Dhule,3.76,1549.99,34.8,24.84,24.84,42
rabi,PMFBY,Maharashtra,Gadchiroli,0.01,4.06,0.0609,0.1319,0.1319,4
rabi,PMFBY,Maharashtra,Hingoli,11.05,3965.7,59.49,209.61,209.61,34
rabi,PMFBY,Maharashtra,Jalgaon,4.86,1420.25,23.29,131.63,131.63,95
rabi,PMFBY,Maharashtra,Jalna,63.26,21236.38,318.55,2516.02,2516.02,49
rabi,PMFBY,Maharashtra,Kolhapur,0.1,34.86,0.5229,2.35,2.35,25
rabi,PMFBY,Maharashtra,Latur,127.86,44926.2,673.89,6111.83,8002.87,67
rabi,PMFBY,Maharashtra,Nagpur,3.61,1341.38,20.12,70.42,70.42,67
rabi,PMFBY,Maharashtra,Nanded,62.41,21240.93,318.61,2892.59,2892.59,59
rabi,PMFBY,Maharashtra,Nandurbar,0.98,359.12,5.39,15.26,15.26,37
rabi,PMFBY,Maharashtra,Nashik,4.7,3251.84,153.55,411,411,33
rabi,PMFBY,Maharashtra,Osmanabad,55.36,19457.21,319.29,1229.75,1229.75,50
rabi,PMFBY,Maharashtra,Parbhani,37.62,12474.16,187.11,466.53,466.53,60
rabi,PMFBY,Maharashtra,Pune,1.77,824.22,28.02,35.36,35.36,95
rabi,PMFBY,Maharashtra,Ratnagiri,0.01,3.66,0.0549,0.1556,0.1556,5
rabi,PMFBY,Maharashtra,Sangli,3.57,852.32,12.78,51.21,51.21,59
rabi,PMFBY,Maharashtra,Satara,0.31,74.95,1.68,10.26,10.26,56
rabi,PMFBY,Maharashtra,Sindhudurg,0.03,12.56,0.1884,0.5338,0.5338,12
rabi,PMFBY,Maharashtra,Solapur,23.63,5515.19,90.31,170.36,170.36,100
rabi,PMFBY,Maharashtra,Wardha,3.37,1225.32,18.38,64.33,64.33,47
rabi,PMFBY,Maharashtra,Washim,12.34,3529.83,52.95,90.77,90.77,6
rabi,PMFBY,Maharashtra,Yavatmal,24.24,8492.51,127.39,303.18,303.18,118
rabi,WBCIS,Maharashtra,Akola,2.61,2948.46,147.42,271.29,271.37,13
rabi,WBCIS,Maharashtra,Amravati,16.29,13127.88,656.39,37.48,37.48,62
rabi,WBCIS,Maharashtra,Aurangabad,5.51,6359.12,317.96,548.7,597.82,61
rabi,WBCIS,Maharashtra,Dhule,1.29,1786.85,89.34,175.43,175.63,30
rabi,WBCIS,Maharashtra,Hingoli,0.8,1102.06,55.1,99.02,99.02,15
rabi,WBCIS,Maharashtra,Jalgaon,47.02,65601.31,3280.07,5194.41,5253.79,83
rabi,WBCIS,Maharashtra,Jalna,22.66,26797.92,1339.9,1361.26,1361.26,49
rabi,WBCIS,Maharashtra,Kolhapur,0.12,130.24,6.51,15.4,29.64,20
rabi,WBCIS,Maharashtra,Latur,0.46,657.6,32.88,62.56,62.56,51
rabi,WBCIS,Maharashtra,Nagpur,1.94,1549.91,77.5,159.79,166.23,24
rabi,WBCIS,Maharashtra,Nanded,3.26,4519.32,225.97,289.76,301.37,23
rabi,WBCIS,Maharashtra,Nandurbar,1.07,1500.1,75,150.01,150.01,15
rabi,WBCIS,Maharashtra,Nashik,1.45,3594.73,179.74,290.97,290.97,65
rabi,WBCIS,Maharashtra,Osmanabad,0.66,1512.21,75.61,172.2,212.81,41
rabi,WBCIS,Maharashtra,Palghar,1.96,2736.71,136.84,340.72,340.72,24
rabi,WBCIS,Maharashtra,Parbhani,1.27,1092.14,54.61,53.54,53.54,27
rabi,WBCIS,Maharashtra,Pune,0.78,1419.4,70.97,131.28,142.28,73
rabi,WBCIS,Maharashtra,Ratnagiri,14.81,19893.99,994.7,2434.29,4509.27,65
rabi,WBCIS,Maharashtra,Sangli,7.74,15611.38,780.57,583.2,583.2,53
rabi,WBCIS,Maharashtra,Satara,0.42,899.31,44.97,64.18,88.68,26
rabi,WBCIS,Maharashtra,Sindhudurg,10.56,13991.2,699.56,1649.2,2249.05,39
rabi,WBCIS,Maharashtra,Solapur,5.62,11469.12,573.46,670.06,670.11,89
rabi,WBCIS,Maharashtra,Thane,1.34,1881.35,94.07,235.15,235.3,19
rabi,WBCIS,Maharashtra,Wardha,0.22,178.22,8.91,13.54,13.54,8
rabi,WBCIS,Maharashtra,Washim,0.01,9.32,0.4658,0.3664,0.3664,6
rabi,WBCIS,Maharashtra,Yavatmal,0.1,85.65,4.28,5.46,5.46,12
rabi,PMFBY,Manipur,Imphal West,0.01,5.04,0.2518,0.1659,0.0184,1
rabi,PMFBY,Odisha,Anugul,0.27,158.93,1.59,0,0,11
rabi,PMFBY,Odisha,Balangir,1.32,731.97,12.58,7.54,7.54,50
rabi,PMFBY,Odisha,Baleshwar,0.59,378.72,5.7,1.88,1.88,69
rabi,PMFBY,Odisha,Bargarh,33.4,22418.88,336.34,430.56,430.56,159
rabi,PMFBY,Odisha,Bhadrak,1.32,880.68,13.21,25.38,25.38,43
rabi,PMFBY,Odisha,Cuttack,0.41,293.97,2.86,0,0,19
rabi,PMFBY,Odisha,Dhenkanal,0.03,24.62,0.4952,0.1197,0.1197,12
rabi,PMFBY,Odisha,Gajapati,0,0.834,0.0125,0.0063,0.0063,1
rabi,PMFBY,Odisha,Ganjam,0.07,41.86,0.7056,0.3227,0.3227,18
rabi,PMFBY,Odisha,Jagatsinghapur,0.02,7.78,0.1169,0.0134,0.0134,11
rabi,PMFBY,Odisha,Jajapur,0.11,49.1,0.7509,0.4067,0.4067,17
rabi,PMFBY,Odisha,Jharsuguda,0.41,129.73,1.3,0,0,5
rabi,PMFBY,Odisha,Kalahandi,2.07,1005.32,21.8,10.13,10.13,63
rabi,PMFBY,Odisha,Kandhamal,0.26,88.64,0.8862,0,0,12
rabi,PMFBY,Odisha,Kendrapara,0.08,26.41,0.3962,0.0309,0.0309,14
rabi,PMFBY,Odisha,Kendujhar,0.33,184.12,1.84,0,0,22
rabi,PMFBY,Odisha,Khordha,0.38,145.23,1.45,0,0,22
rabi,PMFBY,Odisha,Koraput,0.73,478.15,6.63,0.9257,0.9257,81
rabi,PMFBY,Odisha,Malkangiri,0,1.06,0.0159,0.0053,0.0053,1
rabi,PMFBY,Odisha,Mayurbhanj,0.02,17.29,0.2605,0.0323,0.0323,9
rabi,PMFBY,Odisha,Nayagarh,0.09,68.53,1.52,0.0598,0.0598,7
rabi,PMFBY,Odisha,Nuapada,0.6,270.15,2.7,0,0,21
rabi,PMFBY,Odisha,Puri,3.5,2498.99,37.5,18.72,18.72,98
rabi,PMFBY,Odisha,Rayagada,0.32,118.42,1.18,0,0,12
rabi,PMFBY,Odisha,Sambalpur,4.6,3224.74,40.82,12.86,12.86,41
rabi,PMFBY,Odisha,Sundargarh,0.5,310.67,3.11,0,0,22
rabi,PMFBY,Puducherry,Karaikal,4.18,2782.43,0.0538,124.6,177.37,36
rabi,PMFBY,Rajasthan,Ajmer,126.65,74052.3,1249.46,4686.09,4686.09,383
rabi,PMFBY,Rajasthan,Alwar,132.49,107985.08,1619.77,2449.61,2449.61,541
rabi,PMFBY,Rajasthan,Banswara,51.03,23012.14,345.18,372.54,372.54,286
rabi,PMFBY,Rajasthan,Baran,81.78,70877.15,1142.32,2084.63,2084.63,247
rabi,PMFBY,Rajasthan,Barmer,115.31,60859.22,2877.63,3045.72,3045.72,317
rabi,PMFBY,Rajasthan,Bharatpur,88.44,73751.05,1106.26,1012.11,1012.11,504
rabi,PMFBY,Rajasthan,Bhilwara,127.6,80312.42,1204.68,4403.12,4403.12,436
rabi,PMFBY,Rajasthan,Bikaner,253.27,119793.95,1949.85,4925.58,4925.58,341
rabi,PMFBY,Rajasthan,Bundi,116.77,90398,1358.47,3301.26,3301.26,240
rabi,PMFBY,Rajasthan,Churu,442.49,112019.22,1694.71,13422.39,19222.99,271
rabi,PMFBY,Rajasthan,Dausa,37.18,28457.46,426.86,905.16,905.16,273
rabi,PMFBY,Rajasthan,Dungarpur,26.59,10898.59,163.48,227.99,227.99,252
rabi,PMFBY,Rajasthan,Hanumangarh,339.59,181001.95,2715.02,12507.23,12507.23,311
rabi,PMFBY,Rajasthan,Jaipur,172.57,108280.33,1624.19,2520.7,2520.7,634
rabi,PMFBY,Rajasthan,Jaisalmer,131.53,62734.11,1412.01,3354.26,3354.26,272
rabi,PMFBY,Rajasthan,Jhalawar,131.31,86402.72,2328.94,1476.46,1476.46,340
rabi,PMFBY,Rajasthan,Jhunjhunu,126.81,89298.74,1341.12,3342.06,3342.06,306
rabi,PMFBY,Rajasthan,Jodhpur,153.44,99291.37,3372.44,4506.27,4506.27,368
rabi,PMFBY,Rajasthan,Karauli,21.53,16784.67,251.77,264.54,264.54,259
rabi,PMFBY,Rajasthan,Kota,132.41,107354.29,1797.5,3608.23,3608.23,215
rabi,PMFBY,Rajasthan,Nagaur,146.48,86976.35,2700.69,2884.68,2884.68,379
rabi,PMFBY,Rajasthan,Pali,62.45,34447.28,730.83,2044.79,2044.79,387
rabi,PMFBY,Rajasthan,Pratapgarh,57.41,40969.68,616.3,1235.38,1235.38,169
rabi,PMFBY,Rajasthan,Rajsamand,22.58,13501.45,202.52,564.67,564.67,116
rabi,PMFBY,Rajasthan,Sawai Madhopur,72.4,51942.48,779.13,1528.17,1528.17,272
rabi,PMFBY,Rajasthan,Sikar,131.44,82851.81,1260.78,2560.61,2560.61,324
rabi,PMFBY,Rajasthan,Sirohi,18.16,9754.55,161.58,182,182,160
rabi,PMFBY,Rajasthan,Tonk,155.68,104288.8,1564.33,3746.52,3746.52,324
rabi,PMFBY,Rajasthan,Udaipur,51.9,28863.61,434.05,815.12,815.12,388
rabi,WBCIS,Rajasthan,Ajmer,0.02,48.75,2.44,3.7,3.7,24
rabi,WBCIS,Rajasthan,Alwar,0,1.77,0.0887,0.1775,0.1775,3
rabi,WBCIS,Rajasthan,Bhilwara,0.34,188.01,9.4,18.8,18.8,62
rabi,WBCIS,Rajasthan,Bikaner,0.1,96.61,4.83,7.25,7.25,20
rabi,WBCIS,Rajasthan,Bundi,2.43,2554.02,127.7,255.4,255.4,56
rabi,WBCIS,Rajasthan,Churu,0.03,19.36,0.9683,1.94,1.94,13
rabi,WBCIS,Rajasthan,Dausa,0.07,59.11,2.96,4.43,4.43,35
rabi,WBCIS,Rajasthan,Jaipur,2.01,2186.66,109.33,140.21,140.21,105
rabi,WBCIS,Rajasthan,Jhalawar,4.63,5662.97,283.15,566.3,566.3,73
rabi,WBCIS,Rajasthan,Jhunjhunu,0.11,181.35,9.07,18.14,18.14,36
rabi,WBCIS,Rajasthan,Jodhpur,0.88,569.82,28.49,37.27,37.27,60
rabi,WBCIS,Rajasthan,Kota,1.05,1404.46,70.22,140.45,140.45,49
rabi,WBCIS,Rajasthan,Nagaur,1.36,950.92,47.55,95.09,95.09,57
rabi,WBCIS,Rajasthan,Pali,0.02,22.56,1.13,2.26,2.26,10
rabi,WBCIS,Rajasthan,Pratapgarh,2.81,2792.93,139.65,265.33,265.33,39
rabi,WBCIS,Rajasthan,Rajsamand,0,0.6534,0.0327,0.0653,0.0653,1
rabi,WBCIS,Rajasthan,Sawai Madhopur,0,0.3024,0.0151,0.0302,0.0302,1
rabi,WBCIS,Rajasthan,Sikar,5.54,9973.27,498.66,1241.67,1241.67,75
rabi,WBCIS,Rajasthan,Sirohi,0.15,182.89,9.14,18.29,18.29,21
rabi,WBCIS,Rajasthan,Tonk,0.11,104.37,5.22,10.44,10.44,48
rabi,PMFBY,Tamil Nadu,Ariyalur,32.3,20406.39,329.73,2074.7,2074.7,15
rabi,PMFBY,Tamil Nadu,Chengalpattu,7.19,5400.9,87.21,374.9,374.9,481
rabi,PMFBY,Tamil Nadu,Coimbatore,1.19,859.13,18.21,98.29,187.11,29
rabi,PMFBY,Tamil Nadu,Cuddalore,102.88,63227.81,978.19,7414.35,15957.29,802
rabi,PMFBY,Tamil Nadu,Dharmapuri,5.03,4179.26,75.86,588.96,797.92,23
rabi,PMFBY,Tamil Nadu,Dindigul,19.29,10593.02,190.28,1063.71,1063.71,36
